id,projeto_id,data_venda,valor_final_brl,quantidade_vendida,vendedor_id,regiao,cota_meta_vendas_id
550,550,2024-11-24,110775.06,33,105,Sul,1
551,551,2025-05-13,36682.56,9,101,Sul,1
552,552,2024-03-28,60335.55,17,101,Sudeste,1
553,553,2024-04-25,45718.74,9,101,Centro-Oeste,1
554,554,2024-05-25,35872.13,7,101,Centro-Oeste,1
555,555,2024-03-23,94740.27,19,110,Nordeste,1
556,556,2024-07-31,63481.5,50,101,Norte,1
557,557,2025-05-16,51679.0,100,109,Nordeste,1
558,558,2025-01-04,130082.4,29,108,Nordeste,1
559,559,2024-07-03,40411.28,26,106,Sul,1
560,560,2024-07-23,75051.06,21,105,Centro-Oeste,1
561,561,2024-11-18,70469.4,20,109,Norte,1
562,562,2025-02-03,89918.25,25,106,Norte,1
563,563,2025-02-25,62359.05,113,109,Centro-Oeste,1
564,564,2025-04-27,57949.65,15,109,Centro-Oeste,1
565,565,2024-04-21,18041.52,3,108,Norte,1
566,566,2024-02-17,37147.41,243,107,Sudeste,1
568,568,2024-12-29,100237.83,21,105,Sul,1
570,570,2024-04-20,92395.6,110,105,Centro-Oeste,1
572,572,2024-12-16,6386.53,1,101,Sul,1
573,573,2024-12-17,71712.16,92,105,Sul,1
574,574,2024-04-23,36198.2,241,102,Norte,1
575,575,2025-07-08,10491.53,1,109,Sudeste,1
576,576,2024-05-18,47611.44,9,103,Nordeste,1
577,577,2024-04-18,101772.57,37,103,Nordeste,1
578,578,2024-10-04,62044.35,15,105,Norte,1
579,579,2024-03-19,49221.81,11,101,Norte,1
580,580,2025-05-01,73967.92,13,110,Norte,1
581,581,2024-10-24,76439.44,14,110,Sul,1
582,582,2024-05-27,33928.95,15,102,Norte,1
583,583,2024-03-03,115472.16,16,105,Sul,1
584,584,2024-03-31,35658.16,244,106,Sul,1
585,585,2025-01-07,42439.32,14,106,Centro-Oeste,1
586,586,2024-11-29,93614.72,32,110,Sul,1
587,587,2024-05-29,18653.52,8,109,Nordeste,1
588,588,2024-02-04,82602.91,31,102,Centro-Oeste,1
591,591,2024-12-25,80031.38,11,104,Centro-Oeste,1
592,592,2024-03-16,115110.56,16,101,Centro-Oeste,1
593,593,2024-07-23,70277.2,95,107,Centro-Oeste,1
595,595,2024-09-26,87607.63,17,109,Sudeste,1
596,596,2024-11-23,94486.24,19,108,Nordeste,1
597,597,2024-10-17,104975.5,50,105,Norte,1
598,598,2025-04-26,58029.12,16,106,Sudeste,1
600,600,2025-06-01,31215.47,11,104,Norte,1
601,601,2024-03-03,105387.47,37,109,Sudeste,1
603,603,2024-04-01,66385.13,23,104,Sul,1
604,604,2024-05-28,66983.76,18,106,Sudeste,1
605,605,2024-09-18,72240.48,18,109,Sul,1
606,606,2024-09-17,98696.01,21,110,Sudeste,1
607,607,2024-02-14,40241.26,23,110,Sudeste,1
608,608,2024-10-13,65294.83,19,109,Nordeste,1
609,609,2024-09-23,102341.4,20,109,Centro-Oeste,1
610,610,2024-09-21,99265.25,25,108,Sudeste,1
611,611,2025-05-26,70034.0,25,110,Sudeste,1
613,613,2025-02-24,179737.01,59,104,Norte,1
614,614,2024-07-16,46211.16,12,105,Nordeste,1
615,615,2024-08-05,110314.08,18,110,Nordeste,1
616,616,2024-07-22,52707.6,10,109,Sudeste,1
617,617,2025-03-08,69724.98,13,103,Centro-Oeste,1
619,619,2025-03-03,3731.39,1,110,Centro-Oeste,1
620,620,2025-04-28,111896.32,43,107,Sudeste,1
622,622,2025-01-04,47820.75,75,105,Sul,1
623,623,2024-11-07,42064.6,20,102,Centro-Oeste,1
624,624,2024-09-17,69254.9,10,109,Centro-Oeste,1
625,625,2024-07-31,73489.91,19,102,Sul,1
627,627,2025-02-17,50182.44,14,110,Norte,1
628,628,2024-08-19,134083.11,21,105,Centro-Oeste,1
629,629,2025-06-11,20204.35,5,103,Sul,1
630,630,2024-03-23,49239.5,10,109,Nordeste,1
631,631,2025-05-25,81608.32,32,101,Nordeste,1
632,632,2024-10-02,37043.8,20,103,Centro-Oeste,1
633,633,2025-02-13,80066.86,86,106,Sudeste,1
634,634,2024-11-11,69951.18,26,102,Nordeste,1
637,637,2024-12-30,136234.37,37,108,Sudeste,1
638,638,2024-06-01,149233.89,23,102,Nordeste,1
639,639,2024-11-11,57076.2,36,108,Nordeste,1
641,641,2024-02-22,116093.88,18,106,Sul,1
642,642,2024-06-23,38190.39,7,102,Nordeste,1
643,643,2024-06-10,82524.87,9,101,Sudeste,1
644,644,2024-09-13,28791.4,5,101,Sudeste,1
645,645,2024-08-10,60453.87,17,105,Centro-Oeste,1
646,646,2024-06-24,62614.23,17,102,Sudeste,1
647,647,2024-06-03,64460.2,20,108,Sul,1
648,648,2024-01-26,69402.8,8,104,Sul,1
649,649,2025-03-03,7259.94,1,102,Nordeste,1
650,650,2025-05-17,54897.78,161,104,Nordeste,1
651,651,2025-06-19,36268.92,18,103,Sul,1
652,652,2024-02-20,72567.06,94,101,Sudeste,1
653,653,2024-11-24,122480.38,22,105,Centro-Oeste,1
654,654,2024-05-21,6048.13,1,107,Centro-Oeste,1
655,655,2024-03-20,37178.97,159,106,Sudeste,1
656,656,2024-09-29,78915.0,10,108,Norte,1
658,658,2024-03-25,80972.01,21,105,Centro-Oeste,1
659,659,2025-01-11,76870.08,21,102,Norte,1
660,660,2024-06-05,32965.84,8,101,Nordeste,1
662,662,2024-08-12,150066.27,27,103,Centro-Oeste,1
663,663,2025-03-31,72084.74,26,102,Sudeste,1
664,664,2025-07-08,69195.33,27,107,Centro-Oeste,1
665,665,2024-10-03,119885.43,23,104,Sudeste,1
666,666,2024-11-18,49118.65,7,104,Norte,1
668,668,2024-10-24,62084.64,24,110,Norte,1
669,669,2024-09-10,37174.0,4,108,Centro-Oeste,1
670,670,2024-09-12,10251.84,2,105,Sudeste,1
671,671,2025-06-29,106240.31,17,110,Norte,1
672,672,2024-08-20,33047.43,13,107,Sudeste,1
673,673,2025-04-04,70032.08,53,107,Centro-Oeste,1
674,674,2025-05-28,56072.8,85,109,Sudeste,1
675,675,2025-01-25,65523.04,88,103,Nordeste,1
676,676,2024-05-12,59750.22,6,105,Centro-Oeste,1
677,677,2024-06-04,227281.2,24,108,Norte,1
678,678,2025-04-11,59015.06,61,110,Norte,1
679,679,2025-02-27,82467.22,19,102,Norte,1
680,680,2025-04-09,45925.0,11,102,Sul,1
681,681,2025-07-05,66677.02,47,109,Sul,1
682,682,2024-12-16,99273.6,24,104,Norte,1
683,683,2024-08-19,38164.59,9,108,Sul,1
684,684,2024-10-16,9062.79,1,103,Sul,1
685,685,2024-10-16,120118.38,38,104,Sul,1
686,686,2024-12-01,78977.3,38,108,Sudeste,1
687,687,2024-05-16,38389.4,28,110,Sul,1
688,688,2025-06-17,105121.1,35,109,Sul,1
689,689,2024-08-22,49924.8,10,101,Centro-Oeste,1
690,690,2024-11-14,80383.6,8,102,Nordeste,1
691,691,2025-06-25,75471.25,25,104,Norte,1
692,692,2024-07-15,87288.2,34,108,Sudeste,1
693,693,2024-05-05,58185.06,94,105,Centro-Oeste,1
694,694,2025-05-11,62420.85,23,109,Sul,1
695,695,2025-03-13,5484.64,1,103,Sudeste,1
696,696,2024-02-01,77991.39,19,107,Sul,1
697,697,2024-10-22,51512.37,7,107,Sul,1
699,699,2025-06-16,59011.2,54,110,Centro-Oeste,1
700,700,2025-02-23,69549.97,7,103,Sudeste,1
701,701,2024-04-21,74551.17,29,102,Norte,1
702,702,2025-04-13,115674.09,53,102,Norte,1
703,703,2025-03-01,81056.5,14,106,Sudeste,1
705,705,2024-11-11,73477.44,62,105,Sul,1
706,706,2025-06-18,101811.85,35,110,Sul,1
707,707,2025-04-03,59645.12,32,101,Norte,1
708,708,2024-11-12,125781.63,39,110,Norte,1
709,709,2024-06-20,96136.88,28,109,Norte,1
710,710,2024-08-09,63600.3,18,107,Centro-Oeste,1
711,711,2024-09-18,19667.19,3,101,Sul,1
712,712,2024-07-12,75038.88,24,108,Sudeste,1
714,714,2024-07-14,131739.84,24,107,Centro-Oeste,1
715,715,2024-08-08,77480.48,88,106,Sul,1
716,716,2024-12-06,79254.0,25,104,Centro-Oeste,1
717,717,2024-04-18,55770.34,118,103,Sudeste,1
718,718,2024-02-08,99077.8,20,102,Nordeste,1
719,719,2024-10-20,58469.1,62,105,Norte,1
720,720,2024-02-10,52872.6,44,105,Centro-Oeste,1
721,721,2024-08-19,17257.24,7,103,Centro-Oeste,1
722,722,2025-05-18,21310.92,6,102,Centro-Oeste,1
723,723,2024-03-01,6288.43,1,109,Sul,1
724,724,2024-04-21,83617.65,115,108,Nordeste,1
725,725,2024-10-18,70026.06,51,109,Centro-Oeste,1
726,726,2024-10-01,11617.78,1,109,Nordeste,1
727,727,2024-08-19,214147.5,25,105,Norte,1
729,729,2024-08-21,64938.2,23,109,Centro-Oeste,1
730,730,2024-08-29,30758.7,194,108,Nordeste,1
732,732,2024-05-27,124999.35,21,105,Sul,1
733,733,2024-12-19,106546.44,91,106,Sudeste,1
734,734,2024-10-20,83866.44,12,106,Sul,1
735,735,2024-03-20,42981.48,23,110,Norte,1
736,736,2024-04-07,94045.85,23,108,Centro-Oeste,1
737,737,2024-09-20,84871.08,14,102,Sul,1
738,738,2025-04-04,92126.44,28,109,Centro-Oeste,1
739,739,2024-04-17,47801.76,16,110,Norte,1
740,740,2024-02-15,102747.68,28,104,Nordeste,1
741,741,2025-06-21,42704.85,17,108,Centro-Oeste,1
743,743,2024-02-22,102961.54,31,107,Sudeste,1
745,745,2024-05-19,84109.65,15,108,Sul,1
746,746,2024-06-08,2841.24,1,103,Nordeste,1
747,747,2025-05-16,137123.56,43,101,Centro-Oeste,1
748,748,2024-12-07,28709.36,8,110,Nordeste,1
750,750,2024-01-22,51615.72,12,105,Sul,1
751,751,2024-06-04,109555.12,94,103,Norte,1
752,752,2024-12-23,50597.28,82,103,Sudeste,1
753,753,2024-07-31,148279.95,15,108,Nordeste,1
754,754,2025-02-02,46089.18,9,106,Sudeste,1
755,755,2024-06-13,56307.96,12,103,Sudeste,1
756,756,2024-04-09,140387.8,28,108,Centro-Oeste,1
757,757,2024-06-10,44065.37,19,103,Sudeste,1
759,759,2024-09-08,33790.8,232,105,Nordeste,1
760,760,2024-09-15,72945.98,17,110,Norte,1
761,761,2024-05-14,68386.8,30,103,Nordeste,1
762,762,2024-02-02,195803.84,32,105,Nordeste,1
763,763,2025-03-03,68567.85,27,102,Centro-Oeste,1
764,764,2024-10-20,59303.82,159,104,Nordeste,1
765,765,2025-04-02,95528.52,18,108,Centro-Oeste,1
766,766,2025-01-30,99449.4,20,108,Sul,1
767,767,2024-12-06,48462.93,9,101,Centro-Oeste,1
768,768,2025-04-14,60757.76,14,105,Sul,1
771,771,2024-06-06,81099.41,31,109,Sul,1
772,772,2024-07-17,52691.3,10,107,Nordeste,1
773,773,2024-04-03,271191.36,24,105,Nordeste,1
774,774,2024-03-17,26381.2,10,104,Centro-Oeste,1
775,775,2024-06-05,65227.47,121,104,Nordeste,1
776,776,2025-04-18,57376.49,23,110,Sul,1
777,777,2025-01-01,80289.36,12,109,Centro-Oeste,1
778,778,2024-06-22,70630.56,22,104,Norte,1
780,780,2024-02-02,84893.82,11,107,Sul,1
781,781,2025-03-29,99654.94,22,101,Norte,1
782,782,2025-03-12,11282.03,1,109,Sudeste,1
783,783,2024-03-07,31914.4,35,101,Nordeste,1
784,784,2025-05-15,42406.4,20,105,Sudeste,1
785,785,2024-02-11,64875.59,13,106,Nordeste,1
786,786,2024-10-08,119994.8,20,106,Sudeste,1
787,787,2025-05-19,73664.16,48,110,Sul,1
788,788,2025-01-07,28051.15,5,110,Centro-Oeste,1
789,789,2024-11-09,5445.4,1,103,Sudeste,1
790,790,2024-02-16,44522.82,79,101,Nordeste,1
791,791,2025-01-20,91284.84,27,101,Nordeste,1
792,792,2024-12-22,69806.45,35,106,Norte,1
793,793,2024-08-03,12996.02,2,110,Sul,1
794,794,2025-02-08,45649.89,9,108,Nordeste,1
796,796,2024-07-26,71981.28,74,103,Nordeste,1
797,797,2024-06-13,59948.35,55,102,Sul,1
798,798,2025-05-24,64114.72,8,107,Sudeste,1
799,799,2024-12-08,112466.39,17,109,Sudeste,1
801,801,2024-10-10,25154.0,4,101,Nordeste,1
803,803,2025-07-13,120160.46,14,104,Sul,1
804,804,2024-03-20,91765.12,32,105,Nordeste,1
806,806,2024-10-30,93935.7,30,103,Centro-Oeste,1
807,807,2025-05-26,92866.95,15,105,Sul,1
808,808,2025-01-16,7568.83,1,108,Nordeste,1
809,809,2024-12-16,94605.66,18,105,Centro-Oeste,1
810,810,2025-05-04,175040.74,14,103,Sudeste,1
811,811,2024-12-11,94989.36,38,105,Nordeste,1
813,813,2025-04-17,58788.84,66,110,Centro-Oeste,1
814,814,2024-06-23,124416.03,17,110,Centro-Oeste,1
816,816,2024-09-27,67983.0,30,109,Sul,1
817,817,2025-07-01,52058.38,11,106,Sudeste,1
818,818,2025-06-14,6321.79,1,103,Sul,1
820,820,2025-05-25,14402.82,2,104,Nordeste,1
821,821,2025-04-01,108903.93,31,109,Sul,1
822,822,2025-03-07,122474.88,44,107,Norte,1
823,823,2024-02-15,90755.7,30,102,Sul,1
824,824,2024-05-13,94042.17,23,102,Norte,1
825,825,2024-08-29,112105.89,13,106,Centro-Oeste,1
826,826,2025-04-23,67475.22,93,105,Sul,1
827,827,2024-03-23,114360.0,20,104,Centro-Oeste,1
828,828,2024-09-01,125668.66,38,104,Sudeste,1
829,829,2024-04-04,62690.8,20,104,Norte,1
830,830,2025-01-02,99351.72,26,108,Norte,1
831,831,2024-05-18,199248.84,28,105,Sul,1
832,832,2024-08-24,5851.07,1,103,Norte,1
833,833,2025-06-12,19328.6,5,105,Norte,1
834,834,2024-11-10,85814.64,81,103,Sul,1
835,835,2025-02-14,111196.55,19,103,Nordeste,1
836,836,2024-12-01,48215.64,11,104,Sudeste,1
837,837,2024-09-09,86736.2,20,109,Sudeste,1
838,838,2024-12-10,19063.29,3,108,Centro-Oeste,1
839,839,2025-01-02,98080.38,18,103,Sudeste,1
840,840,2024-05-09,112147.97,11,109,Centro-Oeste,1
842,842,2024-02-21,3505.17,1,105,Sul,1
843,843,2025-02-15,49056.16,16,108,Sul,1
845,845,2025-06-20,13969.68,3,103,Norte,1
847,847,2025-06-28,74238.08,64,103,Sudeste,1
848,848,2024-10-23,58735.5,15,109,Nordeste,1
850,850,2024-03-16,92113.22,89,107,Nordeste,1
851,851,2024-04-17,55014.12,36,104,Centro-Oeste,1
852,852,2024-01-23,134453.16,36,101,Sudeste,1
853,853,2024-03-14,75695.85,27,105,Sul,1
854,854,2024-07-18,5478.59,1,103,Norte,1
855,855,2025-06-27,83077.72,44,105,Nordeste,1
856,856,2025-05-22,380479.74,31,102,Norte,1
857,857,2024-03-09,45673.0,5,110,Centro-Oeste,1
858,858,2024-03-23,143278.04,23,101,Sul,1
859,859,2024-02-29,62291.3,10,107,Centro-Oeste,1
860,860,2024-03-08,97121.92,16,107,Sul,1
861,861,2024-12-14,52431.32,94,105,Nordeste,1
863,863,2025-02-13,62812.2,15,110,Sul,1
864,864,2024-08-08,131955.51,29,101,Nordeste,1
865,865,2024-09-05,65738.4,120,108,Nordeste,1
866,866,2024-03-01,56567.49,97,102,Sudeste,1
867,867,2024-11-25,83395.0,26,109,Norte,1
868,868,2025-05-17,41716.78,7,106,Nordeste,1
869,869,2024-12-22,34354.7,10,106,Sudeste,1
870,870,2025-03-30,193903.2,27,101,Sudeste,1
871,871,2024-12-10,65533.0,10,110,Norte,1
872,872,2024-04-17,69924.14,22,109,Sul,1
873,873,2024-09-29,37012.14,33,102,Sul,1
874,874,2025-02-25,22293.0,2,110,Centro-Oeste,1
875,875,2024-06-11,56038.03,43,102,Sul,1
876,876,2024-06-15,6515.0,1,110,Nordeste,1
877,877,2024-03-12,66079.34,19,108,Sul,1
878,878,2024-03-20,91314.33,29,108,Sudeste,1
879,879,2024-07-19,77182.84,98,106,Centro-Oeste,1
880,880,2024-08-10,152052.03,39,108,Sul,1
881,881,2025-06-26,38876.28,236,101,Centro-Oeste,1
882,882,2024-10-16,151269.15,15,106,Norte,1
883,883,2024-08-26,62227.55,35,103,Sul,1
884,884,2025-04-07,48149.31,33,105,Centro-Oeste,1
885,885,2025-03-04,70561.4,20,103,Norte,1
886,886,2024-05-14,103653.44,88,103,Norte,1
887,887,2024-09-10,37732.16,244,101,Centro-Oeste,1
888,888,2024-05-12,78673.14,39,103,Norte,1
889,889,2024-07-07,93886.08,32,110,Sul,1
890,890,2025-01-28,37360.38,222,106,Nordeste,1
891,891,2024-08-25,12924.48,4,108,Centro-Oeste,1
892,892,2024-08-18,18012.55,5,104,Centro-Oeste,1
893,893,2024-03-09,68103.23,13,106,Sudeste,1
894,894,2025-03-02,86748.36,12,105,Sudeste,1
895,895,2024-09-16,55569.12,12,105,Centro-Oeste,1
896,896,2024-10-20,97841.45,35,109,Centro-Oeste,1
897,897,2024-03-31,42102.2,17,109,Norte,1
898,898,2024-03-21,117830.88,36,105,Sul,1
899,899,2024-11-28,5607.12,1,105,Sudeste,1
900,900,2025-06-27,63333.84,12,105,Norte,1
901,901,2025-01-19,73171.0,25,105,Sudeste,1
903,903,2025-03-21,28759.83,11,105,Sul,1
904,904,2024-05-12,116963.96,29,102,Norte,1
905,905,2024-11-12,149538.3,30,106,Sudeste,1
906,906,2024-06-15,76013.4,15,109,Sudeste,1
907,907,2024-10-03,12083.6,2,107,Norte,1
908,908,2025-04-05,61903.66,49,109,Sul,1
909,909,2025-07-07,93939.32,106,109,Centro-Oeste,1
910,910,2024-11-11,200434.18,43,105,Norte,1
911,911,2024-11-13,19920.53,7,109,Norte,1
912,912,2024-09-07,47939.13,9,109,Nordeste,1
913,913,2024-03-31,89786.78,38,102,Sudeste,1
914,914,2025-03-02,21820.48,8,102,Centro-Oeste,1
915,915,2024-11-26,72153.95,11,104,Centro-Oeste,1
916,916,2024-06-01,71491.38,58,104,Sudeste,1
917,917,2024-11-03,107183.04,16,108,Nordeste,1
918,918,2025-04-02,18147.54,3,108,Sul,1
919,919,2025-01-22,111431.97,39,103,Nordeste,1
920,920,2025-02-20,84070.56,28,101,Norte,1
922,922,2024-06-11,96574.5,25,106,Nordeste,1
923,923,2024-10-26,105576.39,31,107,Sul,1
924,924,2025-02-18,78129.72,9,106,Sudeste,1
925,925,2025-05-22,60272.3,11,101,Norte,1
926,926,2025-06-10,193795.26,31,110,Sul,1
927,927,2025-05-31,110465.4,30,105,Centro-Oeste,1
928,928,2024-08-01,84814.73,91,105,Sudeste,1
929,929,2024-06-12,9311.13,1,110,Nordeste,1
930,930,2024-02-27,104911.73,19,101,Nordeste,1
931,931,2024-07-31,62200.8,60,106,Nordeste,1
932,932,2024-03-29,112377.3,105,105,Nordeste,1
933,933,2025-03-19,164951.7,30,108,Nordeste,1
934,934,2024-09-06,96735.3,15,107,Sul,1
935,935,2024-05-18,11802.54,3,110,Sudeste,1
936,936,2024-05-30,69929.33,17,101,Sudeste,1
937,937,2024-11-13,70358.58,18,102,Centro-Oeste,1
938,938,2025-03-24,40601.96,4,109,Norte,1
939,939,2024-06-19,78902.88,16,110,Norte,1
940,940,2024-11-14,90795.6,90,104,Sudeste,1
941,941,2024-10-04,6212.28,2,107,Nordeste,1
942,942,2024-11-18,53829.44,56,107,Norte,1
944,944,2024-02-04,43290.08,8,105,Sudeste,1
945,945,2025-06-11,120384.76,23,103,Sudeste,1
947,947,2025-01-10,94886.5,37,103,Norte,1
948,948,2024-12-15,51250.4,16,110,Nordeste,1
949,949,2025-01-10,98452.5,25,110,Nordeste,1
950,950,2024-04-11,153932.88,24,103,Nordeste,1
951,951,2024-10-18,83952.54,21,108,Centro-Oeste,1
952,952,2024-08-09,5219.21,1,105,Norte,1
953,953,2024-11-08,28077.91,7,110,Centro-Oeste,1
954,954,2025-05-01,50035.37,77,108,Sudeste,1
955,955,2024-04-30,20804.37,3,102,Sudeste,1
956,956,2025-02-04,66020.16,48,110,Norte,1
957,957,2024-03-29,85675.75,25,103,Sul,1
958,958,2025-05-10,96616.53,27,103,Sudeste,1
959,959,2024-08-12,124301.04,19,102,Centro-Oeste,1
960,960,2024-03-01,136476.32,16,107,Norte,1
961,961,2025-06-23,91716.24,42,106,Centro-Oeste,1
962,962,2025-07-05,80705.26,29,101,Nordeste,1
963,963,2024-03-22,72080.64,36,110,Sudeste,1
964,964,2025-03-24,165523.18,46,101,Sul,1
965,965,2024-03-08,7837.88,1,104,Sudeste,1
966,966,2024-12-23,70176.68,23,106,Sul,1
967,967,2025-03-29,124663.32,12,110,Sudeste,1
968,968,2024-09-02,79644.11,91,109,Centro-Oeste,1
969,969,2024-12-07,105089.25,35,101,Nordeste,1
970,970,2025-05-19,135522.12,37,103,Sul,1
971,971,2024-04-22,53391.9,15,104,Centro-Oeste,1
972,972,2025-03-09,66919.4,10,103,Sul,1
973,973,2024-11-17,38195.2,16,107,Sudeste,1
974,974,2025-03-03,110764.4,40,110,Centro-Oeste,1
975,975,2024-09-06,60012.02,29,103,Centro-Oeste,1
977,977,2025-03-21,103826.44,31,102,Sudeste,1
978,978,2024-03-08,63406.02,159,109,Centro-Oeste,1
980,980,2024-08-31,102302.46,38,102,Nordeste,1
981,981,2025-02-16,120477.72,107,108,Norte,1
982,982,2024-11-30,104800.14,18,110,Nordeste,1
983,983,2024-05-25,46006.4,176,108,Norte,1
984,984,2025-02-23,125525.11,17,110,Sudeste,1
985,985,2024-03-18,28891.65,15,108,Sudeste,1
986,986,2024-09-15,88363.86,26,107,Norte,1
987,987,2024-10-27,63413.98,14,102,Sudeste,1
988,988,2024-07-22,80413.52,29,109,Sul,1
991,991,2024-02-29,45199.18,13,106,Sul,1
992,992,2025-04-25,78828.88,104,106,Norte,1
993,993,2025-03-15,265344.64,22,109,Norte,1
994,994,2024-02-11,92756.8,32,105,Centro-Oeste,1
997,997,2024-08-21,6874.64,1,103,Sul,1
998,998,2025-02-05,5575.01,1,103,Centro-Oeste,1
999,999,2024-05-09,121510.62,33,101,Centro-Oeste,1
1000,1000,2024-01-27,122685.04,47,101,Sul,1
1001,1001,2024-05-22,28455.5,5,107,Norte,1
1003,1003,2024-05-03,78815.94,69,103,Nordeste,1
1004,1004,2025-01-12,88972.41,89,102,Sul,1
1005,1005,2024-11-28,119724.48,36,110,Centro-Oeste,1
1006,1006,2025-03-30,81593.57,79,101,Centro-Oeste,1
1007,1007,2024-12-04,103827.42,18,109,Norte,1
1008,1008,2024-08-01,83230.68,78,108,Sudeste,1
1009,1009,2024-12-09,72745.12,16,103,Nordeste,1
1011,1011,2024-05-31,119755.79,29,103,Sudeste,1
1012,1012,2025-05-03,74530.5,22,102,Nordeste,1
1014,1014,2025-07-02,52942.24,26,110,Sul,1
1016,1016,2025-01-11,128387.84,23,110,Norte,1
1017,1017,2024-07-22,95184.45,15,102,Nordeste,1
1019,1019,2024-08-25,91622.52,18,106,Sul,1
1020,1020,2024-07-22,50016.54,7,109,Nordeste,1
1022,1022,2024-10-06,60498.48,28,103,Centro-Oeste,1
1023,1023,2024-12-26,64808.62,29,102,Norte,1
1024,1024,2024-11-05,62647.59,31,107,Centro-Oeste,1
1025,1025,2024-02-18,57816.0,96,106,Sudeste,1
1027,1027,2025-03-13,81019.0,50,107,Norte,1
1028,1028,2024-06-06,89141.73,19,107,Centro-Oeste,1
1029,1029,2024-11-12,136110.08,32,108,Centro-Oeste,1
1030,1030,2024-08-07,208965.81,43,104,Sudeste,1
1031,1031,2024-05-07,76441.86,9,101,Norte,1
1033,1033,2024-04-08,35659.2,160,105,Centro-Oeste,1
1034,1034,2024-08-12,90976.82,22,107,Sul,1
1035,1035,2025-03-23,176341.65,47,109,Nordeste,1
1036,1036,2025-02-12,71377.46,154,109,Norte,1
1037,1037,2025-05-12,22636.52,4,107,Norte,1
1038,1038,2025-04-08,64790.0,76,107,Norte,1
1039,1039,2024-11-13,4360.99,1,102,Norte,1
1040,1040,2024-01-30,73730.88,32,107,Nordeste,1
1041,1041,2024-04-08,111377.8,20,108,Nordeste,1
1043,1043,2025-05-12,81634.34,17,109,Nordeste,1
1044,1044,2025-02-27,68748.68,44,109,Norte,1
1045,1045,2024-12-21,68868.28,13,103,Sudeste,1
1046,1046,2024-08-14,26231.9,277,102,Sudeste,1
1047,1047,2025-04-10,65352.96,183,110,Sudeste,1
1048,1048,2025-01-14,52540.2,102,101,Sul,1
1049,1049,2025-01-26,18373.81,7,102,Sul,1
1050,1050,2024-07-29,69727.77,63,103,Nordeste,1
1051,1051,2024-12-31,96855.48,36,107,Sul,1
1052,1052,2025-05-01,5526.13,1,106,Sudeste,1
1053,1053,2025-01-18,75142.54,22,108,Centro-Oeste,1
1054,1054,2025-04-12,38070.68,38,104,Norte,1
1055,1055,2025-01-19,6717.65,1,103,Centro-Oeste,1
1056,1056,2024-02-22,229188.96,26,107,Norte,1
1057,1057,2025-01-14,64470.63,17,108,Sudeste,1
1058,1058,2024-09-07,59675.4,10,106,Sudeste,1
1059,1059,2025-06-08,17903.5,5,101,Sul,1
1060,1060,2025-07-04,26584.85,5,110,Sudeste,1
1061,1061,2024-04-01,45112.08,24,105,Centro-Oeste,1
1062,1062,2025-01-16,50366.45,79,108,Sul,1
1063,1063,2025-05-12,65207.74,13,110,Nordeste,1
1064,1064,2025-01-03,130642.39,29,108,Sudeste,1
1065,1065,2024-04-04,4973.0,1,101,Sudeste,1
1066,1066,2025-04-13,69582.87,21,101,Norte,1
1068,1068,2025-02-13,109347.7,22,102,Norte,1
1070,1070,2025-05-30,74946.84,93,109,Centro-Oeste,1
1071,1071,2024-02-08,39894.21,237,107,Centro-Oeste,1
1073,1073,2024-07-09,153255.12,24,107,Sudeste,1
1074,1074,2024-04-17,131470.86,51,109,Sul,1
1075,1075,2024-08-28,35096.0,8,110,Nordeste,1
1076,1076,2024-02-27,85527.2,40,106,Nordeste,1
1077,1077,2025-03-18,76509.44,14,102,Norte,1
1078,1078,2025-06-26,6262.52,1,109,Sul,1
1080,1080,2024-06-07,78075.48,12,102,Sul,1
1082,1082,2025-02-19,108990.74,34,103,Centro-Oeste,1
1083,1083,2025-01-31,140222.64,24,108,Sudeste,1
1084,1084,2025-01-15,149330.74,26,105,Sudeste,1
1085,1085,2024-02-11,158215.28,19,106,Norte,1
1086,1086,2024-08-04,61118.88,16,101,Norte,1
1087,1087,2024-12-09,77590.1,70,104,Sudeste,1
1088,1088,2024-03-29,61685.75,25,103,Nordeste,1
1089,1089,2025-02-16,40837.66,166,104,Sul,1
1090,1090,2024-07-22,91975.27,17,108,Nordeste,1
1091,1091,2024-11-16,1934.29,1,107,Centro-Oeste,1
1092,1092,2024-11-26,147783.0,15,109,Centro-Oeste,1
1093,1093,2025-06-25,89260.32,24,106,Centro-Oeste,1
1094,1094,2024-06-15,57384.5,10,109,Nordeste,1
1097,1097,2025-01-27,88311.6,37,106,Sul,1
1098,1098,2024-04-18,61620.45,53,106,Norte,1
1099,1099,2024-10-23,68306.52,57,104,Centro-Oeste,1
1100,1100,2025-06-04,58577.96,14,103,Centro-Oeste,1
1101,1101,2025-04-03,92898.0,15,105,Centro-Oeste,1
1102,1102,2024-10-21,122401.8,30,101,Nordeste,1
1103,1103,2025-06-05,67609.08,22,106,Sudeste,1
1104,1104,2024-07-15,106388.6,20,101,Sudeste,1
1105,1105,2025-04-23,9618.96,1,101,Norte,1
1106,1106,2024-11-22,4299.24,1,107,Nordeste,1
1107,1107,2024-03-09,95109.12,96,105,Sudeste,1
1108,1108,2025-02-19,132682.62,14,106,Nordeste,1
1109,1109,2024-03-14,74125.96,62,110,Centro-Oeste,1
1110,1110,2024-03-11,84418.95,35,106,Nordeste,1
